fileID,adl_code,adl_name,subject,session,original_samples,trimmed_samples,percent_removed,start_idx,end_idx
1046,15,writing,2155,4,1539,1372,10.851202079272255,102,1473
1047,15,writing,2155,5,1551,1420,8.4461637653127,52,1471
1048,15,writing,2159,1,1625,1282,21.107692307692307,80,1361
1049,15,writing,2159,2,1898,1696,10.642781875658589,70,1765
1050,15,writing,2159,3,1797,1596,11.185308848080133,70,1665
1051,15,writing,2159,4,1892,1674,11.522198731501057,36,1709
1052,15,writing,2159,5,2152,2058,4.368029739776952,82,2139
1053,15,writing,2160,1,2256,1954,13.386524822695035,206,2159
1054,15,writing,2160,2,1863,1632,12.399355877616747,208,1839
1055,15,writing,2160,3,1917,1746,8.92018779342723,146,1891
1056,15,writing,2160,4,1868,1658,11.241970021413277,180,1837
1057,15,writing,2160,5,1927,1758,8.770108977685522,162,1919
1058,16,phone call,0,1,1639,1540,6.040268456375839,0,1539
1059,16,phone call,0,2,3523,3414,3.0939540164632415,60,3473
1060,16,phone call,0,3,3834,3812,0.5738132498695879,0,3811
1061,16,phone call,0,4,3963,3962,0.025233409033560434,0,3961
1062,16,phone call,0,5,4674,4652,0.47068891741548996,4,4655
1063,16,phone call,1125,1,497,448,9.859154929577464,0,447
1064,16,phone call,1125,2,455,158,65.27472527472527,0,157
1065,16,phone call,1125,3,341,166,51.31964809384164,2,167
1066,16,phone call,1125,4,322,322,0.0,0,321
1067,16,phone call,1125,5,459,350,23.74727668845316,2,351
1068,16,phone call,1279,1,319,134,57.99373040752351,40,173
1069,16,phone call,1279,2,338,338,0.0,0,337
1070,16,phone call,1279,3,324,132,59.25925925925926,52,183
1071,16,phone call,1279,4,289,138,52.24913494809689,40,177
1072,16,phone call,1279,5,349,346,0.8595988538681948,0,345
1073,16,phone call,1313,1,193,193,0.0,0,192
1074,16,phone call,1313,2,278,278,0.0,0,277
1075,16,phone call,1313,3,291,291,0.0,0,290
1076,16,phone call,1313,4,240,240,0.0,0,239
1077,16,phone call,1313,5,275,108,60.72727272727273,80,187
1078,16,phone call,1324,1,286,114,60.13986013986014,48,161
1079,16,phone call,1324,2,233,233,0.0,0,232
1080,16,phone call,1324,3,238,110,53.78151260504202,22,131
1081,16,phone call,1324,4,268,132,50.74626865671642,4,135
1082,16,phone call,1324,5,320,162,49.375,8,169
1083,16,phone call,1358,1,325,160,50.76923076923077,72,231
1084,16,phone call,1358,2,330,330,0.0,0,329
1085,16,phone call,1358,3,288,186,35.416666666666664,60,245
1086,16,phone call,1358,4,267,168,37.07865168539326,30,197
1087,16,phone call,1358,5,285,104,63.50877192982456,44,147
1088,16,phone call,1390,1,368,138,62.5,12,149
1089,16,phone call,1390,2,374,152,59.35828877005348,16,167
1090,16,phone call,1390,3,400,116,71.0,20,135
1091,16,phone call,1390,4,555,186,66.48648648648648,8,193
1092,16,phone call,1390,5,333,142,57.35735735735736,46,187
1093,16,phone call,1396,1,237,160,32.48945147679325,0,159
1094,16,phone call,1396,2,203,102,49.75369458128079,22,123
1095,16,phone call,1396,3,200,200,0.0,0,199
1096,16,phone call,1396,4,268,104,61.19402985074627,30,133
1097,16,phone call,1396,5,337,120,64.39169139465875,12,131
1098,16,phone call,1405,1,1427,652,54.309740714786265,0,651
1099,16,phone call,1405,2,1476,1338,9.34959349593496,64,1401
1100,16,phone call,1405,3,1413,822,41.825902335456476,222,1043
1101,16,phone call,1405,4,1352,724,46.44970414201183,340,1063
1102,16,phone call,1405,5,1436,1066,25.766016713091922,158,1223
1113,16,phone call,1505,1,181,181,0.0,0,180
1114,16,phone call,1505,2,129,129,0.0,0,128
1115,16,phone call,1505,3,224,224,0.0,0,223
1116,16,phone call,1505,4,198,198,0.0,0,197
1117,16,phone call,1505,5,238,238,0.0,0,237
1118,16,phone call,1570,1,426,110,74.17840375586854,58,167
1119,16,phone call,1570,2,425,150,64.70588235294117,18,167
1120,16,phone call,1570,3,322,110,65.83850931677019,66,175
1121,16,phone call,1570,4,563,290,48.49023090586146,28,317
1122,16,phone call,1570,5,418,172,58.85167464114833,114,285
1123,16,phone call,1697,1,634,540,14.826498422712934,42,581
1124,16,phone call,1697,2,663,594,10.407239819004525,12,605
1125,16,phone call,1697,3,666,590,11.411411411411411,4,593
1126,16,phone call,1697,4,763,690,9.567496723460026,4,693
1127,16,phone call,1697,5,778,634,18.508997429305914,78,711
1128,16,phone call,1735,1,264,118,55.303030303030305,32,149
1129,16,phone call,1735,2,333,136,59.15915915915916,0,135
1130,16,phone call,1735,3,292,124,57.534246575342465,86,209
1131,16,phone call,1735,4,208,128,38.46153846153846,10,137
1132,16,phone call,1735,5,278,148,46.76258992805755,44,191
1133,16,phone call,1751,1,1520,1418,6.7105263157894735,34,1451
1134,16,phone call,1751,2,1469,1290,12.185159972770592,8,1297
1135,16,phone call,1751,3,1497,874,41.616566466265866,488,1361
1136,16,phone call,1751,4,1552,1462,5.798969072164948,68,1529
1137,16,phone call,1751,5,1517,1282,15.491100856954516,30,1311
1138,16,phone call,1777,1,211,102,51.65876777251185,78,179
1139,16,phone call,1777,2,254,254,0.0,0,253
1140,16,phone call,1777,3,227,227,0.0,0,226
1141,16,phone call,1777,4,272,114,58.088235294117645,52,165
1142,16,phone call,1777,5,208,208,0.0,0,207
1143,16,phone call,1803,1,256,138,46.09375,34,171
1144,16,phone call,1803,2,272,272,0.0,0,271
1145,16,phone call,1803,3,265,156,41.132075471698116,12,167
1146,16,phone call,1803,4,295,295,0.0,0,294
1147,16,phone call,1803,5,308,308,0.0,0,307
1148,16,phone call,1825,1,597,490,17.922948073701843,56,545
1149,16,phone call,1825,2,402,194,51.74129353233831,42,235
1150,16,phone call,1825,3,665,566,14.887218045112782,90,655
1151,16,phone call,1825,4,483,198,59.006211180124225,26,223
1152,16,phone call,1825,5,461,198,57.049891540130155,34,231
1153,16,phone call,1975,1,304,112,63.1578947368421,12,123
1154,16,phone call,1975,2,307,118,61.56351791530945,2,119
1155,16,phone call,1975,3,307,307,0.0,0,306
1156,16,phone call,1975,4,402,354,11.940298507462687,48,401
1157,16,phone call,1975,5,292,266,8.904109589041095,24,289
1158,16,phone call,1978,1,208,192,7.6923076923076925,8,199
1159,16,phone call,1978,2,141,141,0.0,0,140
1160,16,phone call,1978,3,199,162,18.592964824120603,36,197
1161,16,phone call,1978,4,204,152,25.49019607843137,34,185
1162,16,phone call,1978,5,226,206,8.849557522123893,12,217
1163,16,phone call,2045,1,277,106,61.73285198555957,30,135
1164,16,phone call,2045,2,212,212,0.0,0,211
1165,16,phone call,2045,3,230,126,45.21739130434783,54,179
1166,16,phone call,2045,4,226,226,0.0,0,225
1167,16,phone call,2045,5,307,132,57.00325732899023,54,185
1168,16,phone call,2056,1,1180,1118,5.254237288135593,56,1173
1169,16,phone call,2056,2,936,642,31.41025641025641,40,681
1170,16,phone call,2056,3,848,460,45.75471698113208,246,705
1171,16,phone call,2056,4,863,652,24.44959443800695,58,709
1172,16,phone call,2056,5,851,344,59.57696827262045,184,527
1173,16,phone call,2097,1,567,450,20.634920634920636,46,495
1174,16,phone call,2097,2,362,112,69.06077348066299,62,173
1175,16,phone call,2097,3,304,120,60.526315789473685,74,193
1176,16,phone call,2097,4,302,302,0.0,0,301
1177,16,phone call,2097,5,159,159,0.0,0,158
1178,16,phone call,2115,1,1421,1404,1.1963406052076002,0,1403
1179,16,phone call,2115,2,1486,750,49.52893674293405,512,1261
1180,16,phone call,2115,3,1553,820,47.19896973599485,500,1319
1181,16,phone call,2115,4,1376,908,34.01162790697674,468,1375
1182,16,phone call,2115,5,1430,466,67.41258741258741,486,951
1183,16,phone call,2116,1,261,136,47.89272030651341,30,165
1184,16,phone call,2116,2,260,260,0.0,0,259
1185,16,phone call,2116,3,260,110,57.69230769230769,56,165
1186,16,phone call,2116,4,263,263,0.0,0,262
1187,16,phone call,2116,5,286,286,0.0,0,285
1188,16,phone call,2136,1,288,110,61.80555555555556,38,147
1189,16,phone call,2136,2,329,130,60.48632218844985,26,155
1190,16,phone call,2136,3,355,132,62.816901408450704,18,149
1191,16,phone call,2136,4,329,106,67.78115501519757,42,147
1192,16,phone call,2136,5,319,319,0.0,0,318
1193,16,phone call,2155,1,391,186,52.429667519181585,28,213
1194,16,phone call,2155,2,342,178,47.953216374269005,38,215
1195,16,phone call,2155,3,319,190,40.43887147335423,0,189
1196,16,phone call,2155,4,208,208,0.0,0,207
1197,16,phone call,2155,5,303,160,47.194719471947195,6,165
1198,16,phone call,2159,1,344,344,0.0,0,343
1199,16,phone call,2159,2,350,134,61.714285714285715,96,229
1200,16,phone call,2159,3,339,182,46.31268436578171,36,217
1201,16,phone call,2159,4,301,301,0.0,0,300
1202,16,phone call,2159,5,391,391,0.0,0,390
1203,16,phone call,2160,1,437,150,65.67505720823799,190,339
1204,16,phone call,2160,2,571,388,32.04903677758319,106,493
1205,16,phone call,2160,3,578,346,40.13840830449827,104,449
1206,16,phone call,2160,4,598,432,27.759197324414714,74,505
1207,16,phone call,2160,5,729,364,50.06858710562414,124,487
1208,17,type on keyboard,0,1,4143,3782,8.71349263818489,226,4007
1209,17,type on keyboard,0,2,3508,3166,9.749144811858608,204,3369
1210,17,type on keyboard,0,3,4443,4318,2.8134143596668917,28,4345
1211,17,type on keyboard,0,4,5431,5212,4.032406554962254,12,5223
1212,17,type on keyboard,0,5,5352,5022,6.165919282511211,176,5197
1213,17,type on keyboard,1125,1,1783,1626,8.80538418395962,44,1669
1214,17,type on keyboard,1125,2,1779,1638,7.925801011804385,66,1703
1215,17,type on keyboard,1125,3,2107,1808,14.19079259610821,256,2063
1216,17,type on keyboard,1125,4,1712,1270,25.817757009345794,380,1649
1217,17,type on keyboard,1125,5,1827,1610,11.877394636015326,12,1621
1218,17,type on keyboard,1279,1,1305,946,27.509578544061302,146,1091
1219,17,type on keyboard,1279,2,1315,1170,11.02661596958175,94,1263
1220,17,type on keyboard,1279,3,1297,874,32.61372397841172,192,1065
1221,17,type on keyboard,1279,4,1306,1190,8.88208269525268,44,1233
1222,17,type on keyboard,1279,5,1293,1270,1.7788089713843773,0,1269
1223,17,type on keyboard,1313,1,1362,1026,24.669603524229075,190,1215
1224,17,type on keyboard,1313,2,1364,1234,9.530791788856305,60,1293
1225,17,type on keyboard,1313,3,1485,1278,13.93939393939394,146,1423
1226,17,type on keyboard,1313,4,1230,1012,17.723577235772357,38,1049
1227,17,type on keyboard,1313,5,1012,644,36.36363636363637,104,747
1228,17,type on keyboard,1324,1,1496,1358,9.224598930481283,64,1421
1229,17,type on keyboard,1324,2,1820,1662,8.68131868131868,150,1811
1230,17,type on keyboard,1324,3,1709,1370,19.83616149795202,186,1555
1231,17,type on keyboard,1324,4,2059,1834,10.927634774162215,136,1969
1232,17,type on keyboard,1324,5,2073,1868,9.889049686444766,138,2005
1233,17,type on keyboard,1358,1,1564,1474,5.754475703324808,48,1521
1234,17,type on keyboard,1358,2,1586,1506,5.044136191677175,42,1547
1235,17,type on keyboard,1358,3,1600,1366,14.625,146,1511
1236,17,type on keyboard,1358,4,1575,1410,10.476190476190476,76,1485
1237,17,type on keyboard,1358,5,1659,1600,3.5563592525617844,58,1657
1238,17,type on keyboard,1390,1,2128,1766,17.01127819548872,104,1869
1239,17,type on keyboard,1390,2,1953,1684,13.773681515617,140,1823
1240,17,type on keyboard,1390,3,1716,1348,21.445221445221446,224,1571
1241,17,type on keyboard,1390,4,1999,1864,6.753376688344172,14,1877
1242,17,type on keyboard,1390,5,3058,2594,15.173315892740353,184,2777
1243,17,type on keyboard,1396,1,1143,1072,6.21172353455818,52,1123
1244,17,type on keyboard,1396,2,1219,990,18.78589007383101,70,1059
1245,17,type on keyboard,1396,3,1157,1040,10.112359550561798,72,1111
1246,17,type on keyboard,1396,4,1185,1020,13.924050632911392,38,1057
1247,17,type on keyboard,1396,5,1332,1270,4.654654654654655,60,1329
1248,17,type on keyboard,1405,1,2772,1732,37.51803751803752,442,2173
1249,17,type on keyboard,1405,2,2796,2132,23.74821173104435,46,2177
1250,17,type on keyboard,1405,3,2837,1814,36.05921748325696,482,2295
1251,17,type on keyboard,1405,4,2663,1614,39.391663537363875,506,2119
1252,17,type on keyboard,1405,5,2656,1650,37.876506024096386,488,2137
1268,17,type on keyboard,1570,1,1808,1764,2.433628318584071,12,1775
1269,17,type on keyboard,1570,2,1904,1716,9.873949579831933,104,1819
1270,17,type on keyboard,1570,3,2067,1824,11.756168359941945,34,1857
1271,17,type on keyboard,1570,4,3143,3084,1.8771874005727012,8,3091
1272,17,type on keyboard,1570,5,2664,2334,12.387387387387387,258,2591
1273,17,type on keyboard,1697,1,1590,1516,4.654088050314465,30,1545
1274,17,type on keyboard,1697,2,1819,1774,2.473886750962067,16,1789
1275,17,type on keyboard,1697,3,1567,1472,6.062539885130823,6,1477
1276,17,type on keyboard,1697,4,1416,1360,3.9548022598870056,10,1369
1277,17,type on keyboard,1697,5,1562,1464,6.274007682458387,38,1501
1278,17,type on keyboard,1735,1,1390,1246,10.359712230215827,46,1291
1279,17,type on keyboard,1735,2,1420,808,43.098591549295776,78,885
1280,17,type on keyboard,1735,3,1481,1234,16.677920324105333,58,1291
1281,17,type on keyboard,1735,4,1309,1086,17.03590527119939,46,1131
1282,17,type on keyboard,1735,5,1452,1252,13.774104683195592,46,1297
1283,17,type on keyboard,1751,1,2975,1600,46.21848739495798,576,2175
1284,17,type on keyboard,1751,2,2422,1930,20.31379025598679,36,1965
1285,17,type on keyboard,1751,3,2897,1800,37.866758715913015,518,2317
1286,17,type on keyboard,1751,4,2668,2010,24.662668665667166,462,2471
1287,17,type on keyboard,1751,5,2994,1928,35.60454241816967,532,2459
1288,17,type on keyboard,1777,1,1716,1666,2.913752913752914,42,1707
1289,17,type on keyboard,1777,2,1313,1186,9.672505712109672,50,1235
1290,17,type on keyboard,1777,3,1373,1054,23.233794610342315,132,1185
1291,17,type on keyboard,1777,4,1401,1244,11.206281227694504,22,1265
1292,17,type on keyboard,1777,5,1334,1126,15.592203898050975,84,1209
1293,17,type on keyboard,1803,1,1426,1072,24.82468443197756,14,1085
1294,17,type on keyboard,1803,2,1775,1534,13.577464788732394,112,1645
1295,17,type on keyboard,1803,3,1212,1082,10.726072607260726,48,1129
1296,17,type on keyboard,1803,4,1719,1622,5.64281559045957,68,1689
1297,17,type on keyboard,1803,5,1536,1090,29.036458333333332,100,1189
1298,17,type on keyboard,1825,1,2900,2330,19.655172413793103,368,2697
1299,17,type on keyboard,1825,2,2350,2260,3.8297872340425534,8,2267
1300,17,type on keyboard,1825,3,2453,2242,8.601712189156135,150,2391
1301,17,type on keyboard,1825,4,1752,1418,19.06392694063927,160,1577
1302,17,type on keyboard,1825,5,2366,1836,22.40067624683009,278,2113
1303,17,type on keyboard,1975,1,1440,1294,10.13888888888889,124,1417
1304,17,type on keyboard,1975,2,1477,1326,10.22342586323629,46,1371
1305,17,type on keyboard,1975,3,1517,1374,9.426499670402109,92,1465
1306,17,type on keyboard,1975,4,1696,1030,39.2688679245283,124,1153
1307,17,type on keyboard,1975,5,1766,1632,7.587768969422424,108,1739
1308,17,type on keyboard,1978,1,1908,1504,21.17400419287212,256,1759
1309,17,type on keyboard,1978,2,1323,806,39.07785336356765,78,883
1310,17,type on keyboard,1978,3,1424,1294,9.129213483146067,28,1321
1311,17,type on keyboard,1978,4,1384,466,66.32947976878613,26,491
1312,17,type on keyboard,1978,5,1327,1120,15.599095704596834,192,1311
1313,17,type on keyboard,2045,1,1448,1378,4.834254143646409,70,1447
1314,17,type on keyboard,2045,2,1610,1432,11.055900621118013,104,1535
1315,17,type on keyboard,2045,3,1399,1286,8.077197998570407,102,1387
1316,17,type on keyboard,2045,4,1507,1360,9.754479097544792,144,1503
1317,17,type on keyboard,2045,5,1384,1104,20.23121387283237,204,1307
1318,17,type on keyboard,2056,1,1317,1106,16.021260440394837,174,1279
1319,17,type on keyboard,2056,2,1214,912,24.87644151565074,280,1191
1320,17,type on keyboard,2056,3,1329,828,37.69751693002257,246,1073
1321,17,type on keyboard,2056,4,1327,916,30.972117558402413,246,1161
1322,17,type on keyboard,2056,5,1383,946,31.597975415762836,224,1169
1323,17,type on keyboard,2097,1,835,546,34.61077844311377,72,617
1324,17,type on keyboard,2097,2,3259,3008,7.701749002761583,126,3133
1325,17,type on keyboard,2097,3,1315,954,27.452471482889734,336,1289
1326,17,type on keyboard,2097,4,2401,2034,15.285297792586423,172,2205
1327,17,type on keyboard,2097,5,1209,1038,14.1439205955335,46,1083
1328,17,type on keyboard,2115,1,2586,2088,19.25754060324826,476,2563
1329,17,type on keyboard,2115,2,2644,1658,37.29198184568835,492,2149
1330,17,type on keyboard,2115,3,2648,1670,36.933534743202415,514,2183
1331,17,type on keyboard,2115,4,2712,1786,34.14454277286136,492,2277
1332,17,type on keyboard,2115,5,2895,1918,33.747841105354055,426,2343
1333,17,type on keyboard,2116,1,1556,1498,3.7275064267352187,56,1553
1334,17,type on keyboard,2116,2,1579,1218,22.86257124762508,296,1513
1335,17,type on keyboard,2116,3,1597,1552,2.817783343769568,10,1561
1336,17,type on keyboard,2116,4,1519,1260,17.05069124423963,20,1279
1337,17,type on keyboard,2116,5,1549,1530,1.2265978050355069,14,1543
1338,17,type on keyboard,2136,1,1504,1276,15.159574468085106,164,1439
1339,17,type on keyboard,2136,2,2566,2048,20.187061574434917,78,2125
1340,17,type on keyboard,2136,3,2685,2408,10.316573556797021,140,2547
1341,17,type on keyboard,2136,4,2557,2378,7.000391083300743,76,2453
1342,17,type on keyboard,2136,5,1653,1482,10.344827586206897,64,1545
1343,17,type on keyboard,2155,1,1179,1120,5.004240882103478,50,1169
1344,17,type on keyboard,2155,2,1251,1124,10.151878497202238,104,1227
1345,17,type on keyboard,2155,3,1293,834,35.498839907192576,452,1285
1346,17,type on keyboard,2155,4,1268,1238,2.365930599369085,22,1259
1347,17,type on keyboard,2155,5,1247,1218,2.3255813953488373,8,1225
1348,17,type on keyboard,2159,1,2087,1880,9.918543363679923,68,1947
1349,17,type on keyboard,2159,2,1940,1774,8.556701030927835,46,1819
1350,17,type on keyboard,2159,3,2097,2036,2.9089175011921795,30,2065
1351,17,type on keyboard,2159,4,1988,1386,30.281690140845072,190,1575
1352,17,type on keyboard,2159,5,2056,1936,5.836575875486381,32,1967
1353,17,type on keyboard,2160,1,1925,1506,21.766233766233768,366,1871
1354,17,type on keyboard,2160,2,1768,1668,5.656108597285068,100,1767
1355,17,type on keyboard,2160,3,1782,1462,17.957351290684624,206,1667
1356,17,type on keyboard,2160,4,1752,1534,12.442922374429223,76,1609
1357,17,type on keyboard,2160,5,1790,1646,8.044692737430168,108,1753
1358,18,salute (wave hand),0,1,521,274,47.408829174664106,82,355
1359,18,salute (wave hand),0,2,851,542,36.310223266745005,136,677
1360,18,salute (wave hand),0,3,861,520,39.60511033681765,156,675
1361,18,salute (wave hand),0,4,652,434,33.43558282208589,88,521
1362,18,salute (wave hand),0,5,777,504,35.13513513513514,94,597
1363,18,salute (wave hand),1125,1,1237,840,32.093775262732414,6,845
1364,18,salute (wave hand),1125,2,1014,820,19.13214990138067,98,917
1365,18,salute (wave hand),1125,3,1034,950,8.123791102514506,14,963
1366,18,salute (wave hand),1125,4,1072,982,8.395522388059701,40,1021
1367,18,salute (wave hand),1125,5,1014,856,15.581854043392505,54,909
1368,18,salute (wave hand),1279,1,1054,930,11.764705882352942,38,967
1369,18,salute (wave hand),1279,2,983,870,11.495422177009155,32,901
1370,18,salute (wave hand),1279,3,1027,736,28.33495618305745,220,955
1371,18,salute (wave hand),1279,4,1058,716,32.32514177693762,304,1019
1372,18,salute (wave hand),1279,5,1015,986,2.857142857142857,16,1001
1373,18,salute (wave hand),1313,1,1011,380,62.41345202769535,288,667
1374,18,salute (wave hand),1313,2,1010,674,33.26732673267327,24,697
1375,18,salute (wave hand),1313,3,955,758,20.6282722513089,40,797
1376,18,salute (wave hand),1313,4,932,548,41.201716738197426,174,721
1377,18,salute (wave hand),1313,5,1096,890,18.795620437956206,32,921
1378,18,salute (wave hand),1324,1,1027,986,3.9922103213242455,14,999
1379,18,salute (wave hand),1324,2,747,668,10.575635876840696,54,721
1380,18,salute (wave hand),1324,3,1134,1108,2.292768959435626,6,1113
1381,18,salute (wave hand),1324,4,1312,1128,14.024390243902438,88,1215
1382,18,salute (wave hand),1324,5,1218,1152,5.41871921182266,58,1209
1383,18,salute (wave hand),1358,1,989,870,12.032355915065724,14,883
1384,18,salute (wave hand),1358,2,1014,888,12.42603550295858,68,955
1385,18,salute (wave hand),1358,3,1041,762,26.80115273775216,170,931
1386,18,salute (wave hand),1358,4,1052,946,10.076045627376425,18,963
1387,18,salute (wave hand),1358,5,1010,868,14.05940594059406,34,901
1388,18,salute (wave hand),1390,1,1136,930,18.133802816901408,126,1055
1389,18,salute (wave hand),1390,2,1897,1614,14.918292040063259,28,1641
1390,18,salute (wave hand),1390,3,1283,1154,10.054559625876852,106,1259
1391,18,salute (wave hand),1390,4,1585,1482,6.4984227129337535,38,1519
1392,18,salute (wave hand),1390,5,2720,2458,9.632352941176471,118,2575
1393,18,salute (wave hand),1396,1,644,590,8.385093167701863,8,597
1394,18,salute (wave hand),1396,2,738,674,8.672086720867208,18,691
1395,18,salute (wave hand),1396,3,884,794,10.180995475113122,50,843
1396,18,salute (wave hand),1396,4,855,630,26.31578947368421,224,853
1397,18,salute (wave hand),1396,5,1098,906,17.48633879781421,152,1057
1398,18,salute (wave hand),1405,1,1962,974,50.35677879714577,504,1477
1399,18,salute (wave hand),1405,2,1939,906,53.27488396080454,594,1499
1400,18,salute (wave hand),1405,3,2235,1048,53.1096196868009,480,1527
1401,18,salute (wave hand),1405,4,1873,1020,45.54191137213027,462,1481
1402,18,salute (wave hand),1405,5,1535,982,36.02605863192182,540,1521
1418,18,salute (wave hand),1570,1,1014,770,24.06311637080868,72,841
1419,18,salute (wave hand),1570,2,1350,1298,3.8518518518518516,14,1311
1420,18,salute (wave hand),1570,3,1278,1086,15.023474178403756,116,1201
1421,18,salute (wave hand),1570,4,1129,906,19.75199291408326,118,1023
1422,18,salute (wave hand),1570,5,1384,1304,5.780346820809249,62,1365
1423,18,salute (wave hand),1697,1,961,690,28.199791883454736,48,737
1424,18,salute (wave hand),1697,2,1005,798,20.597014925373134,60,857
1425,18,salute (wave hand),1697,3,845,620,26.62721893491124,114,733
1426,18,salute (wave hand),1697,4,1041,834,19.88472622478386,82,915
1427,18,salute (wave hand),1697,5,1199,690,42.45204336947456,112,801
1428,18,salute (wave hand),1735,1,926,636,31.317494600431967,146,781
1429,18,salute (wave hand),1735,2,1003,960,4.287138584247258,12,971
1430,18,salute (wave hand),1735,3,972,902,7.20164609053498,28,929
1431,18,salute (wave hand),1735,4,1048,972,7.251908396946565,0,971
1432,18,salute (wave hand),1735,5,1025,664,35.21951219512195,44,707
1433,18,salute (wave hand),1751,1,1893,850,55.09772847332277,516,1365
1434,18,salute (wave hand),1751,2,1904,898,52.83613445378151,536,1433
1435,18,salute (wave hand),1751,3,1946,908,53.340184994861254,510,1417
1436,18,salute (wave hand),1751,4,1982,1022,48.435923309788095,508,1529
1437,18,salute (wave hand),1751,5,1911,902,52.79958137100994,522,1423
1438,18,salute (wave hand),1777,1,948,786,17.088607594936708,58,843
1439,18,salute (wave hand),1777,2,930,504,45.806451612903224,74,577
1440,18,salute (wave hand),1777,3,950,806,15.157894736842104,44,849
1441,18,salute (wave hand),1777,4,970,744,23.298969072164947,224,967
1442,18,salute (wave hand),1777,5,1057,862,18.448438978240304,114,975
1443,18,salute (wave hand),1803,1,961,774,19.458896982310094,174,947
1444,18,salute (wave hand),1803,2,891,656,26.374859708193043,110,765
1445,18,salute (wave hand),1803,3,874,826,5.491990846681922,20,845
1446,18,salute (wave hand),1803,4,904,644,28.761061946902654,10,653
1447,18,salute (wave hand),1803,5,933,670,28.188638799571276,210,879
1448,18,salute (wave hand),1825,1,1425,1006,29.403508771929825,380,1385
1449,18,salute (wave hand),1825,2,1372,992,27.696793002915452,312,1303
1450,18,salute (wave hand),1825,3,1121,1002,10.615521855486174,96,1097
1451,18,salute (wave hand),1825,4,985,708,28.121827411167512,168,875
1452,18,salute (wave hand),1825,5,1513,1060,29.940515532055517,162,1221
1453,18,salute (wave hand),1975,1,750,676,9.866666666666667,50,725
1454,18,salute (wave hand),1975,2,1209,1112,8.023159636062863,78,1189
1455,18,salute (wave hand),1975,3,1014,638,37.08086785009862,178,815
1456,18,salute (wave hand),1975,4,1139,796,30.114135206321336,342,1137
1457,18,salute (wave hand),1975,5,940,786,16.382978723404257,72,857
1458,18,salute (wave hand),1978,1,964,870,9.751037344398341,74,943
1459,18,salute (wave hand),1978,2,1624,1500,7.635467980295567,30,1529
1460,18,salute (wave hand),1978,3,974,878,9.856262833675565,72,949
1461,18,salute (wave hand),1978,4,1085,720,33.64055299539171,128,847
1462,18,salute (wave hand),1978,5,962,418,56.54885654885655,22,439
1463,18,salute (wave hand),2045,1,1281,1204,6.0109289617486334,74,1277
1464,18,salute (wave hand),2045,2,725,418,42.3448275862069,76,493
1465,18,salute (wave hand),2045,3,524,236,54.961832061068705,88,323
1466,18,salute (wave hand),2045,4,694,462,33.429394812680115,162,623
1467,18,salute (wave hand),2045,5,739,528,28.552097428958053,158,685
1468,18,salute (wave hand),2056,1,1210,778,35.70247933884298,260,1037
1469,18,salute (wave hand),2056,2,1136,742,34.683098591549296,388,1129
1470,18,salute (wave hand),2056,3,1242,840,32.367149758454104,184,1023
1471,18,salute (wave hand),2056,4,1138,628,44.81546572934974,334,961
1472,18,salute (wave hand),2056,5,1238,742,40.064620355411954,244,985
1473,18,salute (wave hand),2097,1,1077,706,34.44753946146704,358,1063
1474,18,salute (wave hand),2097,2,936,670,28.418803418803417,200,869
1475,18,salute (wave hand),2097,3,881,798,9.421112372304199,58,855
1476,18,salute (wave hand),2097,4,987,724,26.646403242147922,134,857
1477,18,salute (wave hand),2097,5,963,880,8.61889927310488,42,921
1478,18,salute (wave hand),2115,1,1936,1148,40.70247933884298,466,1613
1479,18,salute (wave hand),2115,2,1964,1306,33.503054989816704,514,1819
1480,18,salute (wave hand),2115,3,1984,1078,45.66532258064516,524,1601
1481,18,salute (wave hand),2115,4,3782,2892,23.532522474881016,540,3431
1482,18,salute (wave hand),2115,5,1908,938,50.83857442348008,460,1397
1483,18,salute (wave hand),2116,1,898,802,10.690423162583519,26,827
1484,18,salute (wave hand),2116,2,1394,1368,1.8651362984218078,16,1383
1485,18,salute (wave hand),2116,3,928,878,5.387931034482759,34,911
1486,18,salute (wave hand),2116,4,923,674,26.977248104008666,220,893
1487,18,salute (wave hand),2116,5,944,790,16.3135593220339,66,855
1488,18,salute (wave hand),2136,1,1129,946,16.20903454384411,10,955
1489,18,salute (wave hand),2136,2,995,676,32.06030150753769,256,931
1490,18,salute (wave hand),2136,3,1139,878,22.914837576821775,156,1033
1491,18,salute (wave hand),2136,4,1026,672,34.50292397660819,168,839
1492,18,salute (wave hand),2136,5,1413,1214,14.083510261854212,152,1365
1493,18,salute (wave hand),2155,1,947,902,4.7518479408658925,0,901
1494,18,salute (wave hand),2155,2,985,812,17.563451776649746,64,875
1495,18,salute (wave hand),2155,3,940,922,1.9148936170212767,0,921
1496,18,salute (wave hand),2155,4,931,832,10.633727175080558,56,887
1497,18,salute (wave hand),2155,5,1024,886,13.4765625,48,933
1498,18,salute (wave hand),2159,1,1003,900,10.269192422731805,78,977
1499,18,salute (wave hand),2159,2,940,686,27.02127659574468,70,755
1500,18,salute (wave hand),2159,3,1395,1390,0.35842293906810035,4,1393
1501,18,salute (wave hand),2159,4,1108,1010,8.844765342960288,36,1045
1502,18,salute (wave hand),2159,5,1064,994,6.578947368421052,44,1037
1503,18,salute (wave hand),2160,1,1210,902,25.454545454545453,134,1035
